Master Planning Family,Product Department,Product Group,Product Line,Product Price Group,Product Sub Group,Product Type,Short Name
30,1,13,1,N,100,33,10111
30,1,13,1,N,100,33,10111
30,1,13,1,N,100,33,10111
 ,   ,13,1,N,100,33,10111
 ,   ,13,1,N,100,33,10111
 ,   ,13,1,N,100,33,10111
   ,      ,6,1,   ,62,47,10028
   ,      ,6,1,   ,62,47,10028
   ,      ,6,1,   ,62,47,10028
50,1,6,1,N,62,47,10028
50,1,6,1,N,62,47,10028
50,1,6,1,N,62,47,10028
 ,   ,6,1,N,62,47,10028
 ,   ,6,1,N,62,47,10028
 ,   ,6,1,N,62,47,10028
 ,   ,6,1,N,62,47,10028
 ,   ,6,1,N,62,47,10028
 ,   ,6,1,N,62,47,10028
10,1,4,2,N,90,28,10289
10,1,4,2,N,90,28,10289
10,1,4,2,N,90,28,10289
 ,   ,4,2,N,90,28,10289
 ,   ,4,2,N,90,28,10289
 ,   ,4,2,N,90,28,10289
0, ,4,2,1,90,28,10289
0, ,4,2,1,90,28,10289
0, ,4,2,1,90,28,10289
10,1,13,1,N,110,24,10112
10,1,13,1,N,110,24,10112
10,1,13,1,N,110,24,10112
50,1,13,1,N,110,24,10112
50,1,13,1,N,110,24,10112
50,1,13,1,N,110,24,10112
50,1,13,1,N,110,24,10112
50,1,13,1,N,110,24,10112
50,1,13,1,N,110,24,10112
10,1,22,1,N,37,7,10568
10,1,22,1,N,37,7,10568
10,1,22,1,N,37,7,10568
TRK, ,22,1,N,37,7,10568
TRK, ,22,1,N,37,7,10568
TRK, ,22,1,N,37,7,10568
G17,1,22,1, ,37,7,10568
G17,1,22,1, ,37,7,10568
G17,1,22,1, ,37,7,10568
   ,      ,11,1,   ,91,33,10687
   ,      ,11,1,   ,91,33,10687
   ,      ,11,1,   ,91,33,10687
   ,      ,11,1,   ,91,33,10687
   ,      ,11,1,   ,91,33,10687
   ,      ,11,1,   ,91,33,10687
   ,1,11,1, ,91,33,10687
   ,1,11,1, ,91,33,10687
   ,1,11,1, ,91,33,10687
G13,1,19,1, ,99,26,10835
G13,1,19,1, ,99,26,10835
G13,1,19,1, ,99,26,10835
G03,1,19,1, ,99,26,10835
G03,1,19,1, ,99,26,10835
G03,1,19,1, ,99,26,10835
G11,1,19,1, ,99,26,10835
G11,1,19,1, ,99,26,10835
G11,1,19,1, ,99,26,10835
10,1,1,2,N,44,3,10897
10,1,1,2,N,44,3,10897
10,1,1,2,N,44,3,10897
   ,1,1,2, ,44,3,10897
   ,1,1,2, ,44,3,10897
   ,1,1,2, ,44,3,10897
G17,1,1,2, ,44,3,10897
G17,1,1,2, ,44,3,10897
G17,1,1,2, ,44,3,10897
 ,   ,4,2,N,90,28,10290
 ,   ,4,2,N,90,28,10290
 ,   ,4,2,N,90,28,10290
0, ,4,2,1,90,28,10290
0, ,4,2,1,90,28,10290
0, ,4,2,1,90,28,10290
0, ,4,2,1,90,28,10290
0, ,4,2,1,90,28,10290
0, ,4,2,1,90,28,10290
SRS, ,21,1,N,83,44,10544
SRS, ,21,1,N,83,44,10544
SRS, ,21,1,N,83,44,10544
G17,1,21,1, ,83,44,10544
G17,1,21,1, ,83,44,10544
G17,1,21,1, ,83,44,10544
0,        ,21,1,300,83,44,10544
0,        ,21,1,300,83,44,10544
0,        ,21,1,300,83,44,10544
10,1,6,1,N,62,47,10958
10,1,6,1,N,62,47,10958
10,1,6,1,N,62,47,10958
   ,1,6,1, ,62,47,10958
   ,1,6,1, ,62,47,10958
   ,1,6,1, ,62,47,10958
ATV, ,19,1,N,61,47,10802
ATV, ,19,1,N,61,47,10802
ATV, ,19,1,N,61,47,10802
G17,1,19,1, ,61,47,10802
G17,1,19,1, ,61,47,10802
G17,1,19,1, ,61,47,10802
0, ,19,1,1,61,47,10802
0, ,19,1,1,61,47,10802
0, ,19,1,1,61,47,10802
50,1,10,1,N,11,18,10987
50,1,10,1,N,11,18,10987
50,1,10,1,N,11,18,10987
G17,1,10,1, ,11,18,10987
G17,1,10,1, ,11,18,10987
G17,1,10,1, ,11,18,10987
P01,      ,19,1,   ,61,47,10518
P01,      ,19,1,   ,61,47,10518
P01,      ,19,1,   ,61,47,10518
G17,1,19,1, ,61,47,10518
G17,1,19,1, ,61,47,10518
G17,1,19,1, ,61,47,10518
G04,1,19,1, ,61,47,10518
G04,1,19,1, ,61,47,10518
G04,1,19,1, ,61,47,10518
G17,1,3,1, ,49,1,10291
G17,1,3,1, ,49,1,10291
G17,1,3,1, ,49,1,10291
G14,1,3,1, ,49,1,10291
G14,1,3,1, ,49,1,10291
G14,1,3,1, ,49,1,10291
0, ,3,1,1,49,1,10291
0, ,3,1,1,49,1,10291
0, ,3,1,1,49,1,10291
   ,      ,19,1,   ,61,47,10489
   ,      ,19,1,   ,61,47,10489
   ,      ,19,1,   ,61,47,10489
50,1,19,1,N,61,47,10489
50,1,19,1,N,61,47,10489
50,1,19,1,N,61,47,10489
 ,   ,19,1,N,61,47,10489
 ,   ,19,1,N,61,47,10489
 ,   ,19,1,N,61,47,10489
SRS, ,21,1,N,46,44,10545
SRS, ,21,1,N,46,44,10545
SRS, ,21,1,N,46,44,10545
G17,1,21,1, ,46,44,10545
G17,1,21,1, ,46,44,10545
G17,1,21,1, ,46,44,10545
   ,N,21,1,0,46,44,10545
   ,N,21,1,0,46,44,10545
   ,N,21,1,0,46,44,10545
G17,1,19,1, ,61,47,10803
G17,1,19,1, ,61,47,10803
G17,1,19,1, ,61,47,10803
G17,1,19,1, ,61,47,10803
G17,1,19,1, ,61,47,10803
G17,1,19,1, ,61,47,10803
0, ,19,1,1,61,47,10803
0, ,19,1,1,61,47,10803
0, ,19,1,1,61,47,10803
   ,      ,21,1,   ,109,44,10872
   ,      ,21,1,   ,109,44,10872
   ,      ,21,1,   ,109,44,10872
   ,      ,21,1,   ,109,44,10872
   ,      ,21,1,   ,109,44,10872
   ,      ,21,1,   ,109,44,10872
 ,0,21,1,0,109,44,10872
 ,0,21,1,0,109,44,10872
 ,0,21,1,0,109,44,10872
50,1,3,1,N,33,30,10922
50,1,3,1,N,33,30,10922
50,1,3,1,N,33,30,10922
 ,   ,3,1,N,33,30,10922
 ,   ,3,1,N,33,30,10922
 ,   ,3,1,N,33,30,10922
   ,N,3,1,0,33,30,10922
   ,N,3,1,0,33,30,10922
   ,N,3,1,0,33,30,10922
 ,   ,19,1,N,1,45,10836
 ,   ,19,1,N,1,45,10836
 ,   ,19,1,N,1,45,10836
G03,1,19,1, ,1,45,10836
G03,1,19,1, ,1,45,10836
G03,1,19,1, ,1,45,10836
N,EP4101,19,1,        ,1,45,10836
N,EP4101,19,1,        ,1,45,10836
N,EP4101,19,1,        ,1,45,10836
10,1,1,2,N,44,3,10898
10,1,1,2,N,44,3,10898
10,1,1,2,N,44,3,10898
 ,0,1,2,0,44,3,10898
 ,0,1,2,0,44,3,10898
 ,0,1,2,0,44,3,10898
0,        ,1,2,300,44,3,10898
0,        ,1,2,300,44,3,10898
0,        ,1,2,300,44,3,10898
   ,      ,21,1,   ,109,44,10248
   ,      ,21,1,   ,109,44,10248
   ,      ,21,1,   ,109,44,10248
50,1,21,1,N,109,44,10248
50,1,21,1,N,109,44,10248
50,1,21,1,N,109,44,10248
 ,   ,21,1,N,109,44,10248
 ,   ,21,1,N,109,44,10248
 ,   ,21,1,N,109,44,10248
G17,1,3,1, ,49,1,10292
G17,1,3,1, ,49,1,10292
G17,1,3,1, ,49,1,10292
G17,1,3,1, ,49,1,10292
G17,1,3,1, ,49,1,10292
G17,1,3,1, ,49,1,10292
0, ,3,1,1,49,1,10292
0, ,3,1,1,49,1,10292
0, ,3,1,1,49,1,10292
50,1,22,1,N,38,7,10569
50,1,22,1,N,38,7,10569
50,1,22,1,N,38,7,10569
TRK, ,22,1,N,38,7,10569
TRK, ,22,1,N,38,7,10569
TRK, ,22,1,N,38,7,10569
G17,1,22,1, ,38,7,10569
G17,1,22,1, ,38,7,10569
G17,1,22,1, ,38,7,10569
 ,   ,19,1,N,61,47,10804
 ,   ,19,1,N,61,47,10804
 ,   ,19,1,N,61,47,10804
G17,1,19,1, ,61,47,10804
G17,1,19,1, ,61,47,10804
G17,1,19,1, ,61,47,10804
0, ,19,1,1,61,47,10804
0, ,19,1,1,61,47,10804
0, ,19,1,1,61,47,10804
G13,1,21,1, ,109,44,10873
G13,1,21,1, ,109,44,10873
G13,1,21,1, ,109,44,10873
G03,1,21,1, ,109,44,10873
G03,1,21,1, ,109,44,10873
G03,1,21,1, ,109,44,10873
G11,1,21,1, ,109,44,10873
G11,1,21,1, ,109,44,10873
G11,1,21,1, ,109,44,10873
10,1,1,2,N,44,3,10899
10,1,1,2,N,44,3,10899
10,1,1,2,N,44,3,10899
50,1,1,2,N,44,3,10899
50,1,1,2,N,44,3,10899
50,1,1,2,N,44,3,10899
G09,1,1,2, ,44,3,10899
G09,1,1,2, ,44,3,10899
G09,1,1,2, ,44,3,10899
 ,   ,3,1,N,31,30,10608
 ,   ,3,1,N,31,30,10608
 ,   ,3,1,N,31,30,10608
G17,1,3,1, ,31,30,10608
G17,1,3,1, ,31,30,10608
G17,1,3,1, ,31,30,10608
G15,1,3,1, ,31,30,10608
G15,1,3,1, ,31,30,10608
G15,1,3,1, ,31,30,10608
50,1,22,1,N,38,7,10570
50,1,22,1,N,38,7,10570
50,1,22,1,N,38,7,10570
50,1,22,1,N,38,7,10570
50,1,22,1,N,38,7,10570
50,1,22,1,N,38,7,10570
ATV, ,22,1,N,38,7,10570
ATV, ,22,1,N,38,7,10570
ATV, ,22,1,N,38,7,10570
G17,1,19,1, ,61,47,10805
G17,1,19,1, ,61,47,10805
G17,1,19,1, ,61,47,10805
G03,1,19,1, ,61,47,10805
G03,1,19,1, ,61,47,10805
G03,1,19,1, ,61,47,10805
0, ,19,1,1,61,47,10805
0, ,19,1,1,61,47,10805
0, ,19,1,1,61,47,10805
50,1,21,1,N,84,44,10874
50,1,21,1,N,84,44,10874
50,1,21,1,N,84,44,10874
G13,1,21,1, ,84,44,10874
G13,1,21,1, ,84,44,10874
G13,1,21,1, ,84,44,10874
G03,1,21,1, ,84,44,10874
G03,1,21,1, ,84,44,10874
G03,1,21,1, ,84,44,10874
 ,   ,10,1,N,11,18,10988
 ,   ,10,1,N,11,18,10988
 ,   ,10,1,N,11,18,10988
0, ,10,1,1,11,18,10988
0, ,10,1,1,11,18,10988
0, ,10,1,1,11,18,10988
G17,1,19,1, ,99,26,10213
G17,1,19,1, ,99,26,10213
G17,1,19,1, ,99,26,10213
N,EP4101,19,1,        ,99,26,10213
N,EP4101,19,1,        ,99,26,10213
N,EP4101,19,1,        ,99,26,10213
0, ,19,1,1,99,26,10213
0, ,19,1,1,99,26,10213
0, ,19,1,1,99,26,10213
   ,      ,11,1,   ,91,33,10688
   ,      ,11,1,   ,91,33,10688
   ,      ,11,1,   ,91,33,10688
10,1,11,1,N,91,33,10688
10,1,11,1,N,91,33,10688
10,1,11,1,N,91,33,10688
50,1,11,1,N,91,33,10688
50,1,11,1,N,91,33,10688
50,1,11,1,N,91,33,10688
50,1,1,2,N,43,3,10900
50,1,1,2,N,43,3,10900
50,1,1,2,N,43,3,10900
 ,   ,1,2,N,43,3,10900
 ,   ,1,2,N,43,3,10900
 ,   ,1,2,N,43,3,10900
G09,1,1,2, ,43,3,10900
G09,1,1,2, ,43,3,10900
G09,1,1,2, ,43,3,10900
50,1,19,1,N,61,47,10189
50,1,19,1,N,61,47,10189
50,1,19,1,N,61,47,10189
 ,   ,19,1,N,61,47,10189
 ,   ,19,1,N,61,47,10189
 ,   ,19,1,N,61,47,10189
G11,1,19,1, ,61,47,10189
G11,1,19,1, ,61,47,10189
G11,1,19,1, ,61,47,10189
 ,   ,13,1,N,28,5,10721
 ,   ,13,1,N,28,5,10721
 ,   ,13,1,N,28,5,10721
G17,1,13,1, ,28,5,10721
G17,1,13,1, ,28,5,10721
G17,1,13,1, ,28,5,10721
N,EP4101,13,1,        ,28,5,10721
N,EP4101,13,1,        ,28,5,10721
N,EP4101,13,1,        ,28,5,10721
   ,      ,22,1,   ,36,7,10875
   ,      ,22,1,   ,36,7,10875
   ,      ,22,1,   ,36,7,10875
G03,1,22,1, ,36,7,10875
G03,1,22,1, ,36,7,10875
G03,1,22,1, ,36,7,10875
G09,1,22,1, ,36,7,10875
G09,1,22,1, ,36,7,10875
G09,1,22,1, ,36,7,10875
P01,      ,10,1,   ,11,18,10989
P01,      ,10,1,   ,11,18,10989
P01,      ,10,1,   ,11,18,10989
10,1,10,1,N,11,18,10989
10,1,10,1,N,11,18,10989
10,1,10,1,N,11,18,10989
   ,      ,23,1,   ,5,46,10261
   ,      ,23,1,   ,5,46,10261
   ,      ,23,1,   ,5,46,10261
   ,      ,23,1,   ,5,46,10261
   ,      ,23,1,   ,5,46,10261
   ,      ,23,1,   ,5,46,10261
10,1,23,1,N,5,46,10261
10,1,23,1,N,5,46,10261
10,1,23,1,N,5,46,10261
G17,1,19,1, ,99,26,10519
G17,1,19,1, ,99,26,10519
G17,1,19,1, ,99,26,10519
G16,1,19,1, ,99,26,10519
G16,1,19,1, ,99,26,10519
G16,1,19,1, ,99,26,10519
N,EP4101,19,1,        ,99,26,10519
N,EP4101,19,1,        ,99,26,10519
N,EP4101,19,1,        ,99,26,10519
30,1,11,1,N,81,33,10689
30,1,11,1,N,81,33,10689
30,1,11,1,N,81,33,10689
50,1,11,1,N,81,33,10689
50,1,11,1,N,81,33,10689
50,1,11,1,N,81,33,10689
G17,1,11,1, ,81,33,10689
G17,1,11,1, ,81,33,10689
G17,1,11,1, ,81,33,10689
G17,1,2,1, ,27,4,10901
G17,1,2,1, ,27,4,10901
G17,1,2,1, ,27,4,10901
G13,1,2,1, ,27,4,10901
G13,1,2,1, ,27,4,10901
G13,1,2,1, ,27,4,10901
0, ,2,1,1,27,4,10901
0, ,2,1,1,27,4,10901
0, ,2,1,1,27,4,10901
 ,   ,3,1,N,4,1,10609
 ,   ,3,1,N,4,1,10609
 ,   ,3,1,N,4,1,10609
 ,   ,3,1,N,4,1,10609
 ,   ,3,1,N,4,1,10609
 ,   ,3,1,N,4,1,10609
   ,1,3,1, ,4,1,10609
   ,1,3,1, ,4,1,10609
   ,1,3,1, ,4,1,10609
   ,      ,13,1,   ,110,24,10722
   ,      ,13,1,   ,110,24,10722
   ,      ,13,1,   ,110,24,10722
50,1,13,1,N,110,24,10722
50,1,13,1,N,110,24,10722
50,1,13,1,N,110,24,10722
   ,N,13,1,0,110,24,10722
   ,N,13,1,0,110,24,10722
   ,N,13,1,0,110,24,10722
   ,1,6,1, ,58,13,10959
   ,1,6,1, ,58,13,10959
   ,1,6,1, ,58,13,10959
G17,1,6,1, ,58,13,10959
G17,1,6,1, ,58,13,10959
G17,1,6,1, ,58,13,10959
10,1,11,1,N,91,33,11021
10,1,11,1,N,91,33,11021
10,1,11,1,N,91,33,11021
30,1,11,1,N,91,33,11021
30,1,11,1,N,91,33,11021
30,1,11,1,N,91,33,11021
 ,   ,19,1,N,61,47,10190
 ,   ,19,1,N,61,47,10190
 ,   ,19,1,N,61,47,10190
 ,   ,19,1,N,61,47,10190
 ,   ,19,1,N,61,47,10190
 ,   ,19,1,N,61,47,10190
G11,1,19,1, ,61,47,10190
G11,1,19,1, ,61,47,10190
G11,1,19,1, ,61,47,10190
G17,1,21,1, ,12,44,10529
G17,1,21,1, ,12,44,10529
G17,1,21,1, ,12,44,10529
G13,1,21,1, ,12,44,10529
G13,1,21,1, ,12,44,10529
G13,1,21,1, ,12,44,10529
0, ,21,1,4,12,44,10529
0, ,21,1,4,12,44,10529
0, ,21,1,4,12,44,10529
30,1,22,1,N,36,7,10876
30,1,22,1,N,36,7,10876
30,1,22,1,N,36,7,10876
50,1,22,1,N,36,7,10876
50,1,22,1,N,36,7,10876
50,1,22,1,N,36,7,10876
G03,1,22,1, ,36,7,10876
G03,1,22,1, ,36,7,10876
G03,1,22,1, ,36,7,10876
 ,   ,10,1,N,11,18,10990
 ,   ,10,1,N,11,18,10990
 ,   ,10,1,N,11,18,10990
G03,1,10,1, ,11,18,10990
G03,1,10,1, ,11,18,10990
G03,1,10,1, ,11,18,10990
 ,   ,19,1,N,1,45,10214
 ,   ,19,1,N,1,45,10214
 ,   ,19,1,N,1,45,10214
0, ,19,1,1,1,45,10214
0, ,19,1,1,1,45,10214
0, ,19,1,1,1,45,10214
0, ,19,1,4,1,45,10214
0, ,19,1,4,1,45,10214
0, ,19,1,4,1,45,10214
   ,      ,19,1,   ,99,26,10520
   ,      ,19,1,   ,99,26,10520
   ,      ,19,1,   ,99,26,10520
G17,1,19,1, ,99,26,10520
G17,1,19,1, ,99,26,10520
G17,1,19,1, ,99,26,10520
G16,1,19,1, ,99,26,10520
G16,1,19,1, ,99,26,10520
G16,1,19,1, ,99,26,10520
30,1,3,1,N,48,1,10293
30,1,3,1,N,48,1,10293
30,1,3,1,N,48,1,10293
50,1,3,1,N,48,1,10293
50,1,3,1,N,48,1,10293
50,1,3,1,N,48,1,10293
G17,1,3,1, ,48,1,10293
G17,1,3,1, ,48,1,10293
G17,1,3,1, ,48,1,10293
G17,1,13,1, ,63,47,10723
G17,1,13,1, ,63,47,10723
G17,1,13,1, ,63,47,10723
G15,1,13,1, ,63,47,10723
G15,1,13,1, ,63,47,10723
G15,1,13,1, ,63,47,10723
   ,N,13,1,0,63,47,10723
   ,N,13,1,0,63,47,10723
   ,N,13,1,0,63,47,10723
30,1,21,1,N,109,44,10249
30,1,21,1,N,109,44,10249
30,1,21,1,N,109,44,10249
G17,1,21,1, ,109,44,10249
G17,1,21,1, ,109,44,10249
G17,1,21,1, ,109,44,10249
G17,1,21,1, ,109,44,10249
G17,1,21,1, ,109,44,10249
G17,1,21,1, ,109,44,10249
   ,      ,6,1,   ,58,13,10641
   ,      ,6,1,   ,58,13,10641
   ,      ,6,1,   ,58,13,10641
G03,1,6,1, ,58,13,10641
G03,1,6,1, ,58,13,10641
G03,1,6,1, ,58,13,10641
0,        ,6,1,300,58,13,10641
0,        ,6,1,300,58,13,10641
0,        ,6,1,300,58,13,10641
50,1,22,1,N,36,7,10877
50,1,22,1,N,36,7,10877
50,1,22,1,N,36,7,10877
G03,1,22,1, ,36,7,10877
G03,1,22,1, ,36,7,10877
G03,1,22,1, ,36,7,10877
   ,N,22,1,0,36,7,10877
   ,N,22,1,0,36,7,10877
   ,N,22,1,0,36,7,10877
 ,   ,11,1,N,81,33,10690
 ,   ,11,1,N,81,33,10690
 ,   ,11,1,N,81,33,10690
G04,1,11,1, ,81,33,10690
G04,1,11,1, ,81,33,10690
G04,1,11,1, ,81,33,10690
G15,1,11,1, ,81,33,10690
G15,1,11,1, ,81,33,10690
G15,1,11,1, ,81,33,10690
G17,1,2,1, ,27,4,10902
G17,1,2,1, ,27,4,10902
G17,1,2,1, ,27,4,10902
 ,0,2,1,0,27,4,10902
 ,0,2,1,0,27,4,10902
 ,0,2,1,0,27,4,10902
0, ,2,1,1,27,4,10902
0, ,2,1,1,27,4,10902
0, ,2,1,1,27,4,10902
P01,      ,13,1,   ,110,24,10724
P01,      ,13,1,   ,110,24,10724
P01,      ,13,1,   ,110,24,10724
 ,   ,13,1,N,110,24,10724
 ,   ,13,1,N,110,24,10724
 ,   ,13,1,N,110,24,10724
G17,1,13,1, ,110,24,10724
G17,1,13,1, ,110,24,10724
G17,1,13,1, ,110,24,10724
30,1,11,1,N,81,33,11052
30,1,11,1,N,81,33,11052
30,1,11,1,N,81,33,11052
G17,1,11,1, ,81,33,11052
G17,1,11,1, ,81,33,11052
G17,1,11,1, ,81,33,11052
10,1,21,1,N,12,44,10530
10,1,21,1,N,12,44,10530
10,1,21,1,N,12,44,10530
30,1,21,1,N,12,44,10530
30,1,21,1,N,12,44,10530
30,1,21,1,N,12,44,10530
G13,1,21,1, ,12,44,10530
G13,1,21,1, ,12,44,10530
G13,1,21,1, ,12,44,10530
50,1,5,1,N,35,5,10326
50,1,5,1,N,35,5,10326
50,1,5,1,N,35,5,10326
0, ,5,1,4,35,5,10326
0, ,5,1,4,35,5,10326
0, ,5,1,4,35,5,10326
0, ,5,1,4,35,5,10326
0, ,5,1,4,35,5,10326
0, ,5,1,4,35,5,10326
ATV, ,19,1,N,99,26,10521
ATV, ,19,1,N,99,26,10521
ATV, ,19,1,N,99,26,10521
G17,1,19,1, ,99,26,10521
G17,1,19,1, ,99,26,10521
G17,1,19,1, ,99,26,10521
G16,1,19,1, ,99,26,10521
G16,1,19,1, ,99,26,10521
G16,1,19,1, ,99,26,10521
G17,1,2,1, ,27,4,10903
G17,1,2,1, ,27,4,10903
G17,1,2,1, ,27,4,10903
N,EP4101,2,1,        ,27,4,10903
N,EP4101,2,1,        ,27,4,10903
N,EP4101,2,1,        ,27,4,10903
0, ,2,1,1,27,4,10903
0, ,2,1,1,27,4,10903
0, ,2,1,1,27,4,10903
50,1,19,1,N,61,47,10490
50,1,19,1,N,61,47,10490
50,1,19,1,N,61,47,10490
G17,1,19,1, ,61,47,10490
G17,1,19,1, ,61,47,10490
G17,1,19,1, ,61,47,10490
N,          ,19,1,        ,61,47,10490
N,          ,19,1,        ,61,47,10490
N,          ,19,1,        ,61,47,10490
10,1,11,1,N,81,33,11100
10,1,11,1,N,81,33,11100
10,1,11,1,N,81,33,11100
30,1,11,1,N,81,33,11100
30,1,11,1,N,81,33,11100
30,1,11,1,N,81,33,11100
30,1,21,1,N,12,44,10531
30,1,21,1,N,12,44,10531
30,1,21,1,N,12,44,10531
50,1,21,1,N,12,44,10531
50,1,21,1,N,12,44,10531
50,1,21,1,N,12,44,10531
 ,   ,21,1,N,12,44,10531
 ,   ,21,1,N,12,44,10531
 ,   ,21,1,N,12,44,10531
30,1,6,1,N,62,47,10327
30,1,6,1,N,62,47,10327
30,1,6,1,N,62,47,10327
TRK, ,6,1,N,62,47,10327
TRK, ,6,1,N,62,47,10327
TRK, ,6,1,N,62,47,10327
   ,N,6,1,0,62,47,10327
   ,N,6,1,0,62,47,10327
   ,N,6,1,0,62,47,10327
10,1,19,1,N,1,45,10522
10,1,19,1,N,1,45,10522
10,1,19,1,N,1,45,10522
50,1,19,1,N,1,45,10522
50,1,19,1,N,1,45,10522
50,1,19,1,N,1,45,10522
N,EP4101,19,1,        ,1,45,10522
N,EP4101,19,1,        ,1,45,10522
N,EP4101,19,1,        ,1,45,10522
50,1,21,1,N,45,44,10532
50,1,21,1,N,45,44,10532
50,1,21,1,N,45,44,10532
G17,1,21,1, ,45,44,10532
G17,1,21,1, ,45,44,10532
G17,1,21,1, ,45,44,10532
N,EP4101,21,1,        ,45,44,10532
N,EP4101,21,1,        ,45,44,10532
N,EP4101,21,1,        ,45,44,10532
50,1,22,1,N,36,7,10571
50,1,22,1,N,36,7,10571
50,1,22,1,N,36,7,10571
G17,1,22,1, ,36,7,10571
G17,1,22,1, ,36,7,10571
G17,1,22,1, ,36,7,10571
N,EP4101,22,1,        ,36,7,10571
N,EP4101,22,1,        ,36,7,10571
N,EP4101,22,1,        ,36,7,10571
G17,1,6,1, ,62,47,10642
G17,1,6,1, ,62,47,10642
G17,1,6,1, ,62,47,10642
G14,1,6,1, ,62,47,10642
G14,1,6,1, ,62,47,10642
G14,1,6,1, ,62,47,10642
0, ,6,1,1,62,47,10642
0, ,6,1,1,62,47,10642
0, ,6,1,1,62,47,10642
30,1,23,1,N,5,46,10262
30,1,23,1,N,5,46,10262
30,1,23,1,N,5,46,10262
TRK, ,23,1,N,5,46,10262
TRK, ,23,1,N,5,46,10262
TRK, ,23,1,N,5,46,10262
   ,1,23,1, ,5,46,10262
   ,1,23,1, ,5,46,10262
   ,1,23,1, ,5,46,10262
   ,1,19,1, ,99,26,10523
   ,1,19,1, ,99,26,10523
   ,1,19,1, ,99,26,10523
G17,1,19,1, ,99,26,10523
G17,1,19,1, ,99,26,10523
G17,1,19,1, ,99,26,10523
G16,1,19,1, ,99,26,10523
G16,1,19,1, ,99,26,10523
G16,1,19,1, ,99,26,10523
50,1,2,1,N,26,4,10908
50,1,2,1,N,26,4,10908
50,1,2,1,N,26,4,10908
   ,N,2,1,0,26,4,10908
   ,N,2,1,0,26,4,10908
   ,N,2,1,0,26,4,10908
N,R55410010,2,1,        ,26,4,10908
N,R55410010,2,1,        ,26,4,10908
N,R55410010,2,1,        ,26,4,10908
50,1,3,1,N,33,30,10610
50,1,3,1,N,33,30,10610
50,1,3,1,N,33,30,10610
G17,1,3,1, ,33,30,10610
G17,1,3,1, ,33,30,10610
G17,1,3,1, ,33,30,10610
G13,1,3,1, ,33,30,10610
G13,1,3,1, ,33,30,10610
G13,1,3,1, ,33,30,10610
50,1,6,1,N,62,47,10960
50,1,6,1,N,62,47,10960
50,1,6,1,N,62,47,10960
G17,1,6,1, ,62,47,10960
G17,1,6,1, ,62,47,10960
G17,1,6,1, ,62,47,10960
   ,      ,21,1,   ,109,44,10250
   ,      ,21,1,   ,109,44,10250
   ,      ,21,1,   ,109,44,10250
30,1,21,1,N,109,44,10250
30,1,21,1,N,109,44,10250
30,1,21,1,N,109,44,10250
G13,1,21,1, ,109,44,10250
G13,1,21,1, ,109,44,10250
G13,1,21,1, ,109,44,10250
   ,1,19,1, ,99,26,10524
   ,1,19,1, ,99,26,10524
   ,1,19,1, ,99,26,10524
G17,1,19,1, ,99,26,10524
G17,1,19,1, ,99,26,10524
G17,1,19,1, ,99,26,10524
G16,1,19,1, ,99,26,10524
G16,1,19,1, ,99,26,10524
G16,1,19,1, ,99,26,10524
 ,   ,2,1,N,27,4,10909
 ,   ,2,1,N,27,4,10909
 ,   ,2,1,N,27,4,10909
   ,1,2,1, ,27,4,10909
   ,1,2,1, ,27,4,10909
   ,1,2,1, ,27,4,10909
N,R55410010,2,1,        ,27,4,10909
N,R55410010,2,1,        ,27,4,10909
N,R55410010,2,1,        ,27,4,10909
50,1,3,1,N,49,1,10294
50,1,3,1,N,49,1,10294
50,1,3,1,N,49,1,10294
G17,1,3,1, ,49,1,10294
G17,1,3,1, ,49,1,10294
G17,1,3,1, ,49,1,10294
0,        ,3,1,300,49,1,10294
0,        ,3,1,300,49,1,10294
0,        ,3,1,300,49,1,10294
   ,      ,10,2,   ,76,18,10057
   ,      ,10,2,   ,76,18,10057
   ,      ,10,2,   ,76,18,10057
   ,      ,10,2,   ,76,18,10057
   ,      ,10,2,   ,76,18,10057
   ,      ,10,2,   ,76,18,10057
10,1,10,2,N,76,18,10057
10,1,10,2,N,76,18,10057
10,1,10,2,N,76,18,10057
30,1,10,2,N,76,18,10057
30,1,10,2,N,76,18,10057
30,1,10,2,N,76,18,10057
   ,      ,21,1,   ,109,44,10251
   ,      ,21,1,   ,109,44,10251
   ,      ,21,1,   ,109,44,10251
50,1,21,1,N,109,44,10251
50,1,21,1,N,109,44,10251
50,1,21,1,N,109,44,10251
 ,   ,21,1,N,109,44,10251
 ,   ,21,1,N,109,44,10251
 ,   ,21,1,N,109,44,10251
G17,1,23,1, ,5,46,10263
G17,1,23,1, ,5,46,10263
G17,1,23,1, ,5,46,10263
 ,0,23,1,0,5,46,10263
 ,0,23,1,0,5,46,10263
 ,0,23,1,0,5,46,10263
N,EP4101,23,1,        ,5,46,10263
N,EP4101,23,1,        ,5,46,10263
N,EP4101,23,1,        ,5,46,10263
10,1,6,1,N,62,47,10328
10,1,6,1,N,62,47,10328
10,1,6,1,N,62,47,10328
10,1,6,1,N,62,47,10328
10,1,6,1,N,62,47,10328
10,1,6,1,N,62,47,10328
0, ,6,1,1,62,47,10328
0, ,6,1,1,62,47,10328
0, ,6,1,1,62,47,10328
   ,      ,11,1,   ,16,43,10381
   ,      ,11,1,   ,16,43,10381
   ,      ,11,1,   ,16,43,10381
30,1,11,1,N,16,43,10381
30,1,11,1,N,16,43,10381
