BudgetPeriod,Budget Amount,BudgetYear,Customer Number,textBudgetPeriod
12,0,2008,10016549,Dec
12,0,2008,10021977,Dec
12,0,2008,10002244,Dec
12,0,2008,10024270,Dec
12,0,2008,10025495,Dec
12,0,2008,10025237,Dec
12,0,2008,10007121,Dec
12,0,2008,10025791,Dec
12,0,2008,10015495,Dec
12,0,2008,10027370,Dec
12,0,2008,10002765,Dec
12,0,2008,10025264,Dec
12,0,2008,10016588,Dec
12,0,2008,10005006,Dec
12,0,2008,10019942,Dec
12,0,2008,10020192,Dec
12,0,2008,10002506,Dec
12,0,2008,10022687,Dec
12,0,2008,10012422,Dec
12,0,2008,10023221,Dec
12,0,2008,10024016,Dec
12,0,2008,10020962,Dec
12,0,2008,10009652,Dec
12,0,2008,10011979,Dec
12,0,2008,10021736,Dec
12,0,2008,10012715,Dec
12,0,2008,10020449,Dec
12,0,2008,10026868,Dec
12,0,2008,10024248,Dec
12,0,2008,10023715,Dec
12,0,2008,10025025,Dec
12,0,2008,10021911,Dec
12,0,2008,10020927,Dec
12,0,2008,10023538,Dec
12,0,2008,10009356,Dec
12,0,2008,10025022,Dec
12,0,2008,10018871,Dec
12,0,2008,10025063,Dec
12,0,2008,10025241,Dec
12,0,2008,10021184,Dec
12,0,2008,10002746,Dec
12,0,2008,10024999,Dec
12,0,2008,10007268,Dec
12,0,2008,10006805,Dec
12,0,2008,10013252,Dec
12,0,2008,10012399,Dec
12,0,2008,10021575,Dec
12,0,2008,10020256,Dec
12,0,2008,10018890,Dec
12,0,2008,10024246,Dec
12,0,2008,10025039,Dec
12,0,2008,10010855,Dec
12,0,2008,10022978,Dec
12,0,2008,10026291,Dec
12,0,2008,10025515,Dec
12,0,2008,10025288,Dec
12,0,2008,10020909,Dec
12,0,2008,10019617,Dec
12,0,2008,10021270,Dec
12,0,2008,10017314,Dec
12,0,2008,10002154,Dec
12,0,2008,10021380,Dec
12,0,2008,10026268,Dec
12,0,2008,10025758,Dec
12,0,2008,10016780,Dec
12,0,2008,10021297,Dec
12,0,2008,10025239,Dec
12,0,2008,10010923,Dec
12,0,2008,10011923,Dec
12,0,2008,10011499,Dec
12,0,2008,10025246,Dec
12,0,2008,10021203,Dec
12,0,2008,10021286,Dec
12,0,2008,10020864,Dec
12,0,2008,10009156,Dec
12,0,2008,10020849,Dec
12,0,2008,10014810,Dec
12,0,2008,10002136,Dec
12,0,2008,10003857,Dec
12,0,2008,10020281,Dec
12,0,2008,10021107,Dec
12,0,2008,10025242,Dec
12,0,2008,10024477,Dec
12,0,2008,10027572,Dec
12,0,2008,10024022,Dec
12,0,2008,10006917,Dec
12,0,2008,10013052,Dec
12,0,2008,10019682,Dec
12,0,2008,10020388,Dec
12,0,2008,10016784,Dec
12,0,2008,10007536,Dec
12,0,2008,10007253,Dec
12,0,2008,10007866,Dec
12,0,2008,10002150,Dec
12,0,2008,10025298,Dec
12,0,2008,10005861,Dec
12,0,2008,10013670,Dec
12,0,2008,10020491,Dec
12,0,2008,10011089,Dec
12,0,2008,10020364,Dec
12,0,2008,10020390,Dec
12,0,2008,10019420,Dec
12,0,2008,10019913,Dec
12,0,2008,10024499,Dec
12,0,2008,10024704,Dec
12,0,2008,10013426,Dec
12,0,2008,10027583,Dec
12,0,2008,10009654,Dec
12,0,2008,10002501,Dec
12,0,2008,10002709,Dec
12,0,2008,10013127,Dec
12,0,2008,10008381,Dec
12,0,2008,10011198,Dec
12,0,2008,10025771,Dec
12,0,2008,10002115,Dec
12,0,2008,10013899,Dec
12,0,2008,10021459,Dec
12,0,2008,10009662,Dec
12,0,2008,10009642,Dec
12,0,2008,10024541,Dec
12,0,2008,10015886,Dec
12,0,2008,10009660,Dec
12,0,2008,10012600,Dec
12,0,2008,10027575,Dec
12,0,2008,10011093,Dec
12,0,2008,10026055,Dec
12,0,2008,10015030,Dec
12,0,2008,10018363,Dec
12,0,2008,10019150,Dec
12,0,2008,10006836,Dec
12,0,2008,10025037,Dec
12,0,2008,10010974,Dec
12,0,2008,10019066,Dec
12,0,2008,10026843,Dec
12,0,2008,10014779,Dec
12,0,2008,10025238,Dec
12,0,2008,10021804,Dec
12,0,2008,10004602,Dec
12,0,2008,10002140,Dec
12,0,2008,10025302,Dec
12,0,2008,10002161,Dec
12,0,2008,10021494,Dec
12,0,2008,10011546,Dec
12,0,2008,10025291,Dec
12,0,2008,10011600,Dec
12,0,2008,10027356,Dec
12,0,2008,10011360,Dec
12,0,2008,10018885,Dec
12,0,2008,10009643,Dec
12,0,2008,10020492,Dec
12,0,2008,10017576,Dec
12,0,2008,10010970,Dec
12,0,2008,10011623,Dec
12,0,2008,10020193,Dec
12,0,2008,10019952,Dec
12,0,2008,10002142,Dec
12,0,2008,10007183,Dec
12,0,2008,10025296,Dec
12,0,2008,10006916,Dec
12,0,2008,10019880,Dec
12,0,2008,10017307,Dec
12,0,2008,10019105,Dec
12,0,2008,10002240,Dec
12,0,2008,10002114,Dec
12,0,2008,10027348,Dec
12,0,2008,10024915,Dec
12,0,2008,10008893,Dec
12,0,2008,10010832,Dec
12,0,2008,10012128,Dec
12,0,2008,10020446,Dec
12,0,2008,10024919,Dec
12,0,2008,10019400,Dec
12,0,2008,10025300,Dec
12,0,2008,10013376,Dec
12,0,2008,10010881,Dec
12,0,2008,10020239,Dec
12,0,2008,10020684,Dec
12,0,2008,10012792,Dec
12,0,2008,10005620,Dec
1,1311.31,2009,10026336,Jan
1,7210.09,2009,10009907,Jan
1,21163.71,2009,10018371,Jan
1,0,2009,10015325,Jan
1,0,2009,10025269,Jan
1,0,2009,10022755,Jan
1,0,2009,10017072,Jan
1,0,2009,10014495,Jan
1,0,2009,10018352,Jan
1,0,2009,10020445,Jan
1,0,2009,10017036,Jan
1,0,2009,10023275,Jan
1,0,2009,10025061,Jan
1,0,2009,10016045,Jan
1,0,2009,10019900,Jan
1,0,2009,10008593,Jan
1,0,2009,10010698,Jan
1,0,2009,10023471,Jan
1,0,2009,10023516,Jan
1,0,2009,10022167,Jan
1,0,2009,10027381,Jan
1,0,2009,10025549,Jan
1,0,2009,10011981,Jan
1,0,2009,10006093,Jan
1,0,2009,10023235,Jan
1,0,2009,10004255,Jan
1,0,2009,10026581,Jan
1,0,2009,10025284,Jan
1,0,2009,10027082,Jan
1,0,2009,10023489,Jan
1,0,2009,10019678,Jan
1,0,2009,10026522,Jan
1,0,2009,10025287,Jan
1,0,2009,10016564,Jan
1,0,2009,10020639,Jan
1,0,2009,10025038,Jan
1,0,2009,10024010,Jan
1,0,2009,10018867,Jan
1,0,2009,10025248,Jan
1,0,2009,10007123,Jan
1,0,2009,10025583,Jan
1,0,2009,10025021,Jan
1,0,2009,10025299,Jan
1,0,2009,10026078,Jan
1,0,2009,10000466,Jan
1,0,2009,10019388,Jan
1,0,2009,10020663,Jan
1,0,2009,10017852,Jan
1,0,2009,10025778,Jan
1,0,2009,10013188,Jan
1,0,2009,10015275,Jan
1,0,2009,10023783,Jan
1,0,2009,10020662,Jan
1,0,2009,10026336,Jan
1,0,2009,10017553,Jan
1,0,2009,10010935,Jan
1,0,2009,10007566,Jan
1,0,2009,10021179,Jan
1,0,2009,10008134,Jan
1,0,2009,10009633,Jan
1,0,2009,10025251,Jan
1,0,2009,10022750,Jan
1,0,2009,10021222,Jan
1,0,2009,10013232,Jan
1,0,2009,10015011,Jan
1,0,2009,10025552,Jan
1,0,2009,10019909,Jan
1,0,2009,10022490,Jan
1,0,2009,10010912,Jan
1,0,2009,10020915,Jan
1,0,2009,10026299,Jan
1,0,2009,10011732,Jan
1,0,2009,10009653,Jan
1,0,2009,10025243,Jan
1,0,2009,10023964,Jan
1,0,2009,10027119,Jan
1,0,2009,10026606,Jan
1,0,2009,10018628,Jan
1,0,2009,10009657,Jan
1,0,2009,10007355,Jan
1,0,2009,10023003,Jan
1,0,2009,10000472,Jan
1,0,2009,10020914,Jan
1,0,2009,10025051,Jan
1,0,2009,10015793,Jan
1,0,2009,10011734,Jan
1,0,2009,10024725,Jan
1,0,2009,10009639,Jan
1,0,2009,10018665,Jan
1,0,2009,10021936,Jan
1,0,2009,10014238,Jan
1,0,2009,10009645,Jan
1,0,2009,10025575,Jan
1,0,2009,10009907,Jan
1,0,2009,10015824,Jan
1,0,2009,10006862,Jan
1,0,2009,10023241,Jan
1,0,2009,10021470,Jan
1,0,2009,10014471,Jan
1,0,2009,10017638,Jan
1,0,2009,10024034,Jan
1,0,2009,10025252,Jan
1,0,2009,10025285,Jan
1,0,2009,10000460,Jan
1,0,2009,10021986,Jan
1,0,2009,10016549,Jan
1,0,2009,10024270,Jan
1,0,2009,10025495,Jan
1,0,2009,10025237,Jan
1,0,2009,10007121,Jan
1,0,2009,10025791,Jan
1,0,2009,10024260,Jan
1,0,2009,10014546,Jan
1,0,2009,10027370,Jan
1,0,2009,10002765,Jan
1,0,2009,10021412,Jan
1,0,2009,10016588,Jan
1,0,2009,10005006,Jan
1,0,2009,10024006,Jan
1,0,2009,10026294,Jan
1,0,2009,10019942,Jan
1,0,2009,10020192,Jan
1,0,2009,10009985,Jan
1,0,2009,10022687,Jan
1,0,2009,10021160,Jan
1,0,2009,10012422,Jan
1,0,2009,10024016,Jan
1,0,2009,10009652,Jan
1,0,2009,10011979,Jan
1,0,2009,10021736,Jan
1,0,2009,10020449,Jan
1,0,2009,10026868,Jan
1,0,2009,10024248,Jan
1,0,2009,10023715,Jan
1,0,2009,10026348,Jan
1,0,2009,10021911,Jan
1,0,2009,10020927,Jan
1,0,2009,10023538,Jan
1,0,2009,10025919,Jan
1,0,2009,10013238,Jan
1,0,2009,10021223,Jan
1,0,2009,10018871,Jan
1,0,2009,10025063,Jan
1,0,2009,10023023,Jan
1,0,2009,10025241,Jan
1,0,2009,10025052,Jan
1,0,2009,10021485,Jan
1,0,2009,10021184,Jan
1,0,2009,10009623,Jan
1,0,2009,10002746,Jan
1,0,2009,10024999,Jan
1,0,2009,10006037,Jan
1,0,2009,10007268,Jan
1,0,2009,10013137,Jan
1,0,2009,10002138,Jan
1,0,2009,10018950,Jan
1,0,2009,10022249,Jan
1,0,2009,10006805,Jan
1,0,2009,10013252,Jan
1,0,2009,10025267,Jan
1,0,2009,10023785,Jan
1,0,2009,10010904,Jan
1,0,2009,10016303,Jan
1,0,2009,10023244,Jan
1,0,2009,10012799,Jan
1,0,2009,10012399,Jan
1,0,2009,10011724,Jan
1,0,2009,10014064,Jan
1,0,2009,10007163,Jan
1,0,2009,10020340,Jan
1,0,2009,10021575,Jan
1,0,2009,10021242,Jan
1,0,2009,10020256,Jan
1,0,2009,10018890,Jan
1,0,2009,10024246,Jan
1,0,2009,10025039,Jan
1,0,2009,10010855,Jan
1,0,2009,10022978,Jan
1,0,2009,10026291,Jan
1,0,2009,10025515,Jan
1,0,2009,10025288,Jan
1,0,2009,10020909,Jan
1,0,2009,10019617,Jan
1,0,2009,10021270,Jan
1,0,2009,10017314,Jan
1,0,2009,10023760,Jan
1,0,2009,10002154,Jan
1,0,2009,10021380,Jan
1,0,2009,10027053,Jan
1,0,2009,10026268,Jan
1,0,2009,10025758,Jan
1,0,2009,10016780,Jan
1,0,2009,10021297,Jan
1,0,2009,10025239,Jan
1,0,2009,10000474,Jan
1,0,2009,10010923,Jan
1,0,2009,10011923,Jan
1,0,2009,10011499,Jan
1,0,2009,10024255,Jan
1,0,2009,10025246,Jan
1,0,2009,10021203,Jan
1,0,2009,10021286,Jan
1,0,2009,10020864,Jan
1,0,2009,10009156,Jan
1,0,2009,10006919,Jan
1,0,2009,10017290,Jan
1,0,2009,10020849,Jan
1,0,2009,10014810,Jan
1,0,2009,10002136,Jan
1,0,2009,10000458,Jan
1,0,2009,10003857,Jan
1,0,2009,10020281,Jan
1,0,2009,10021305,Jan
1,0,2009,10021107,Jan
1,0,2009,10025242,Jan
1,0,2009,10024477,Jan
1,0,2009,10012369,Jan
1,0,2009,10027572,Jan
1,0,2009,10024022,Jan
1,0,2009,10006917,Jan
1,0,2009,10020413,Jan
1,0,2009,10013052,Jan
1,0,2009,10020868,Jan
1,0,2009,10025247,Jan
1,0,2009,10002520,Jan
1,0,2009,10005236,Jan
1,0,2009,10019682,Jan
1,0,2009,10020388,Jan
1,0,2009,10016784,Jan
1,0,2009,10007536,Jan
1,0,2009,10007253,Jan
1,0,2009,10015956,Jan
1,0,2009,10007866,Jan
1,0,2009,10002150,Jan
1,0,2009,10025298,Jan
1,0,2009,10005861,Jan
1,0,2009,10013670,Jan
1,0,2009,10020491,Jan
1,0,2009,10011089,Jan
1,0,2009,10023780,Jan
1,0,2009,10020364,Jan
1,0,2009,10023759,Jan
1,0,2009,10025062,Jan
1,0,2009,10021331,Jan
1,0,2009,10021668,Jan
1,0,2009,10002137,Jan
1,0,2009,10020390,Jan
1,0,2009,10011842,Jan
1,0,2009,10019420,Jan
1,0,2009,10019913,Jan
1,0,2009,10024499,Jan
1,0,2009,10024704,Jan
1,0,2009,10013426,Jan
1,0,2009,10027583,Jan
1,0,2009,10009654,Jan
1,0,2009,10002501,Jan
1,0,2009,10008638,Jan
1,0,2009,10023703,Jan
1,0,2009,10002709,Jan
1,0,2009,10018623,Jan
1,0,2009,10013127,Jan
1,0,2009,10008381,Jan
1,0,2009,10021111,Jan
1,0,2009,10011198,Jan
1,0,2009,10025771,Jan
1,0,2009,10022746,Jan
1,0,2009,10023022,Jan
1,0,2009,10002115,Jan
1,0,2009,10013899,Jan
1,0,2009,10021459,Jan
1,0,2009,10009662,Jan
1,0,2009,10017585,Jan
1,0,2009,10006983,Jan
1,0,2009,10009642,Jan
1,0,2009,10018129,Jan
1,0,2009,10024541,Jan
1,0,2009,10013039,Jan
1,0,2009,10015886,Jan
1,0,2009,10009660,Jan
1,0,2009,10023757,Jan
1,0,2009,10019469,Jan
1,0,2009,10012600,Jan
1,0,2009,10027575,Jan
1,0,2009,10011093,Jan
1,0,2009,10020227,Jan
1,0,2009,10009672,Jan
1,0,2009,10024743,Jan
1,0,2009,10008602,Jan
1,0,2009,10013870,Jan
1,0,2009,10026055,Jan
1,0,2009,10011821,Jan
1,0,2009,10015030,Jan
1,0,2009,10007258,Jan
1,0,2009,10018363,Jan
1,0,2009,10019150,Jan
1,0,2009,10006836,Jan
1,0,2009,10025037,Jan
1,0,2009,10010974,Jan
1,0,2009,10019066,Jan
1,0,2009,10026843,Jan
1,0,2009,10014779,Jan
1,0,2009,10013871,Jan
1,0,2009,10025238,Jan
1,0,2009,10021804,Jan
1,0,2009,10004602,Jan
1,0,2009,10002140,Jan
1,0,2009,10025302,Jan
1,0,2009,10002161,Jan
1,0,2009,10021494,Jan
1,0,2009,10011546,Jan
1,0,2009,10025291,Jan
1,0,2009,10011600,Jan
1,0,2009,10027356,Jan
1,0,2009,10011360,Jan
1,0,2009,10018885,Jan
1,0,2009,10009643,Jan
1,0,2009,10020492,Jan
1,0,2009,10017576,Jan
1,0,2009,10010970,Jan
1,0,2009,10011623,Jan
1,0,2009,10012023,Jan
1,0,2009,10018868,Jan
1,0,2009,10020193,Jan
1,0,2009,10019952,Jan
1,0,2009,10013061,Jan
1,0,2009,10002142,Jan
1,0,2009,10007183,Jan
1,0,2009,10025296,Jan
1,0,2009,10006916,Jan
1,-5228.712,2009,10015325,Jan
1,-3044.6312,2009,10025305,Jan
1,-1582.146,2009,10025269,Jan
1,-1171.8096,2009,10000455,Jan
1,-893.918,2009,10015783,Jan
1,-762.5512,2009,10022755,Jan
1,-298.6632,2009,10017072,Jan
1,-28.4648,2009,10014495,Jan
1,3.9468,2009,10018352,Jan
1,24.2784,2009,10020445,Jan
1,25.0668,2009,10014802,Jan
1,25.5072,2009,10017036,Jan
1,25.7232,2009,10012234,Jan
1,36.4824,2009,10026532,Jan
1,38.7828,2009,10023275,Jan
1,45.468,2009,10025061,Jan
1,48.3624,2009,10021185,Jan
1,48.76,2009,10003720,Jan
1,61.3496,2009,10000462,Jan
1,74.2352,2009,10016045,Jan
1,70.0992,2009,10019900,Jan
1,82.2636,2009,10008593,Jan
1,86.1732,2009,10010698,Jan
1,90.7968,2009,10023471,Jan
1,87.768,2009,10024524,Jan
1,100.096,2009,10000469,Jan
1,112.1112,2009,10023516,Jan
1,134.5968,2009,10022167,Jan
1,140.3828,2009,10027381,Jan
1,140.6496,2009,10025549,Jan
1,154.2104,2009,10011981,Jan
1,164.5328,2009,10006093,Jan
1,194.5728,2009,10003749,Jan
1,169.6756,2009,10016047,Jan
1,192.4416,2009,10023235,Jan
1,203.8824,2009,10026062,Jan
1,200.6264,2009,10004255,Jan
1,223.8192,2009,10025289,Jan
1,195.6932,2009,10026581,Jan
1,213.3408,2009,10025034,Jan
1,215.3076,2009,10025284,Jan
1,258.4608,2009,10027082,Jan
1,232.1068,2009,10023489,Jan
1,291.7304,2009,10010897,Jan
1,318.8592,2009,10009647,Jan
1,287.5736,2009,10019678,Jan
1,311.0152,2009,10027340,Jan
1,315.4772,2009,10026522,Jan
1,364,2009,10011521,Jan
1,331.982,2009,10025287,Jan
1,347.8796,2009,10020907,Jan
1,348.5512,2009,10016564,Jan
1,399.8488,2009,10007120,Jan
1,425.9952,2009,10022431,Jan
1,427.7908,2009,10020639,Jan
1,523.12,2009,10019665,Jan
1,465.7132,2009,10007591,Jan
1,474.72,2009,1000601,Jan
1,574.2792,2009,10024009,Jan
1,504.8408,2009,10025038,Jan
1,505.0524,2009,10024262,Jan
1,513.59,2009,10026038,Jan
1,607.3812,2009,10025304,Jan
1,615.3192,2009,10024010,Jan
1,622.944,2009,10018867,Jan
1,541.5764,2009,10003795,Jan
1,553.2788,2009,10025248,Jan
1,590.9568,2009,10018580,Jan
1,571.0532,2009,10026006,Jan
1,605.3968,2009,10019664,Jan
1,690.3936,2009,10019897,Jan
1,612.6648,2009,10007123,Jan
1,642.7872,2009,10011398,Jan
1,733.914,2009,10025583,Jan
1,767.5344,2009,10000456,Jan
1,702.6144,2009,10023513,Jan
1,764.4624,2009,10020931,Jan
1,683.4772,2009,10025021,Jan
1,839.7108,2009,10014043,Jan
1,719.5596,2009,10005043,Jan
1,751.152,2009,10013509,Jan
1,813.8832,2009,10025571,Jan
1,763.6092,2009,10025299,Jan
1,778.6972,2009,10000481,Jan
1,955.962,2009,10000475,Jan
1,824.3476,2009,10022423,Jan
1,826.16,2009,10014804,Jan
1,826.4544,2009,10010914,Jan
1,939.7128,2009,10026078,Jan
1,995.7276,2009,10014047,Jan
1,982.3216,2009,10021996,Jan
1,927.9396,2009,10000466,Jan
1,1050.5352,2009,10019388,Jan
1,932.0152,2009,10020663,Jan
1,934.8028,2009,10022732,Jan
1,1118.4264,2009,10017852,Jan
1,1148.85,2009,10021175,Jan
1,1077.408,2009,10025778,Jan
1,1041.808,2009,10013188,Jan
1,1185.1944,2009,10004256,Jan
1,1241.406,2009,10015275,Jan
1,1073.9896,2009,10023783,Jan
1,1300.2876,2009,10026334,Jan
1,1186.156,2009,10020662,Jan
1,1465.2252,2009,10021145,Jan
1,1248.7436,2009,10016334,Jan
1,1275.8376,2009,10020448,Jan
1,1519.7328,2009,10026861,Jan
1,1344.8928,2009,10016807,Jan
1,1346.3464,2009,10017553,Jan
1,1618.5528,2009,10022678,Jan
1,1444.1884,2009,10025249,Jan
1,1467.4828,2009,10010935,Jan
1,1625.376,2009,10007566,Jan
1,1848.3984,2009,10021179,Jan
1,1594.8476,2009,10008134,Jan
1,1697.2896,2009,10009633,Jan
1,1665.292,2009,10025251,Jan
1,1711.8164,2009,10013472,Jan
1,1720.6208,2009,10018644,Jan
1,1964.2584,2009,10022750,Jan
1,1953.1296,2009,10009631,Jan
1,1963.8964,2009,10004516,Jan
1,2370.114,2009,10014739,Jan
1,2306.8032,2009,10022456,Jan
1,2415.9824,2009,10021222,Jan
1,2396.0736,2009,10013232,Jan
1,2605.46,2009,10015011,Jan
1,2317.3052,2009,10025552,Jan
1,2373.8208,2009,10022168,Jan
1,2510.634,2009,10023447,Jan
1,2541.8864,2009,10021139,Jan
1,2989.636,2009,10014803,Jan
1,3130.5528,2009,10019909,Jan
1,3151.6128,2009,10022490,Jan
1,3561.6348,2009,10010912,Jan
1,3093.8404,2009,10025036,Jan
1,3140.7512,2009,10025049,Jan
1,3580.4392,2009,10021472,Jan
1,3195.62,2009,10020672,Jan
1,3708.8688,2009,10020915,Jan
1,3988.0836,2009,10022470,Jan
1,3402.2704,2009,10002489,Jan
1,3724.8776,2009,10026299,Jan
1,3771.5952,2009,10011732,Jan
1,4574.934,2009,10023778,Jan
1,4515.784,2009,10025023,Jan
1,4183.7952,2009,10007117,Jan
1,4590.5496,2009,10009653,Jan
1,4834.3984,2009,10025243,Jan
1,4373.8916,2009,10023964,Jan
1,4418.1068,2009,10027119,Jan
1,4639.9188,2009,10026606,Jan
1,4854.5184,2009,10018628,Jan
1,5631.9948,2009,10025560,Jan
1,4877.6376,2009,10009657,Jan
1,4891.8884,2009,10007355,Jan
1,5748.0516,2009,10023003,Jan
1,5550.0224,2009,10000472,Jan
1,5198.9016,2009,10020914,Jan
1,5515.3152,2009,10025051,Jan
1,5992.1784,2009,10015793,Jan
1,6018.8128,2009,10010887,Jan
1,5498.0672,2009,10011734,Jan
1,6516.0396,2009,10025508,Jan
1,6445.14,2009,10024725,Jan
1,6697.1664,2009,10022201,Jan
1,5804.3812,2009,10009639,Jan
1,6069.9072,2009,10007564,Jan
1,5829.488,2009,10018665,Jan
1,6658.0176,2009,10021936,Jan
1,6999.3072,2009,10014264,Jan
1,7101.0648,2009,10000478,Jan
1,6060.6104,2009,10014238,Jan
1,7360.4376,2009,10009645,Jan
1,7490.1132,2009,10025575,Jan
1,6827.5316,2009,10025033,Jan
1,7173.2256,2009,10022730,Jan
1,7806.8536,2009,10015824,Jan
1,7444.9344,2009,10006862,Jan
1,7465.2192,2009,10022450,Jan
1,8103.42,2009,10024550,Jan
1,7201.5208,2009,10016858,Jan
1,7752.0768,2009,10009669,Jan
1,7491.1,2009,10023241,Jan
1,8761.7088,2009,10021470,Jan
1,8183.3448,2009,10010886,Jan
1,9360.9256,2009,10004302,Jan
1,9374.7472,2009,10013011,Jan
1,8368.6788,2009,10014471,Jan
1,8407.42,2009,10017638,Jan
1,8506.228,2009,10024034,Jan
1,8803.2684,2009,10025252,Jan
1,9073.2976,2009,10025285,Jan
1,9121.11,2009,10000460,Jan
1,10912.4064,2009,10021986,Jan
1,11733.1524,2009,10022962,Jan
1,11739.7512,2009,10016549,Jan
1,10815.0232,2009,10021977,Jan
1,11307.4368,2009,10002244,Jan
1,11422.996,2009,10024270,Jan
1,11983.9488,2009,10025495,Jan
1,13515.4116,2009,10025237,Jan
1,11700.2472,2009,10007121,Jan
1,12412.08,2009,10016548,Jan
1,11916.4288,2009,10025791,Jan
1,13165.9912,2009,10024260,Jan
1,13174.2344,2009,10015495,Jan
1,14207.7504,2009,10014546,Jan
1,15491.9648,2009,10027370,Jan
1,17145.0216,2009,10022240,Jan
1,17357.4036,2009,10002765,Jan
1,14790.2236,2009,10022725,Jan
1,17417.916,2009,10012425,Jan
1,15103.7044,2009,10025264,Jan
1,15839.9068,2009,10021412,Jan
1,18750.9816,2009,10019410,Jan
1,19293.8652,2009,10016588,Jan
1,16577.0384,2009,10005006,Jan
1,17697.7536,2009,10024006,Jan
1,17520.7008,2009,10007309,Jan
1,20951.7948,2009,10005810,Jan
1,19608.1152,2009,10026294,Jan
1,22417.6248,2009,10025032,Jan
1,23112.7884,2009,10002220,Jan
1,19889.25,2009,10019942,Jan
1,19995.2156,2009,10020192,Jan
1,20817.484,2009,10009985,Jan
1,23281.29,2009,10026839,Jan
1,23865.9684,2009,10002506,Jan
1,25031.2224,2009,10000461,Jan
1,29281.878,2009,10022687,Jan
1,25372.2936,2009,10021204,Jan
1,30193.9488,2009,10021160,Jan
1,29125.0024,2009,10012422,Jan
1,25818.7236,2009,10023221,Jan
1,25866.3612,2009,10024016,Jan
1,26059.5152,2009,10012235,Jan
1,30283.8328,2009,10020962,Jan
1,26850.4668,2009,10010884,Jan
1,32030.2404,2009,10009652,Jan
1,27398.9432,2009,10011979,Jan
1,33089.4072,2009,10023524,Jan
1,30055.3788,2009,10021736,Jan
1,31891.8184,2009,10012715,Jan
1,36918.388,2009,10020449,Jan
1,41215.1652,2009,10026868,Jan
1,38141.3232,2009,10024248,Jan
1,45713.2572,2009,10023495,Jan
1,56313.5868,2009,10023715,Jan
1,59709.6684,2009,10025025,Jan
1,52322.4424,2009,10015267,Jan
1,61946.8236,2009,10018603,Jan
1,56488.032,2009,10026348,Jan
1,62234.7752,2009,10021911,Jan
1,60888.9028,2009,10020927,Jan
1,64755.7272,2009,10007134,Jan
1,68005.342,2009,10023538,Jan
1,81913.4264,2009,10020181,Jan
1,75124.4584,2009,10009356,Jan
1,95121.9612,2009,10025919,Jan
1,95613.6272,2009,10025022,Jan
1,95936.7072,2009,10009606,Jan
1,96717.2172,2009,10017828,Jan
1,98497.7576,2009,10013238,Jan
1,124985.5236,2009,10021223,Jan
1,141338.5788,2009,10018871,Jan
1,170461.408,2009,10025063,Jan
1,188883.6948,2009,10020184,Jan
1,185963.6756,2009,10023023,Jan
1,435247.9596,2009,10025241,Jan
1,452778.4324,2009,10025052,Jan
1,522427.5476,2009,10021485,Jan
1,730296.0552,2009,10025024,Jan
2,280.52,2009,10011724,Feb
2,1186.07,2009,10023793,Feb
2,1863.41,2009,10014469,Feb
2,5781.31,2009,10022750,Feb
2,6664.05,2009,10018644,Feb
2,0,2009,10015325,Feb
2,0,2009,10025269,Feb
2,0,2009,10022755,Feb
2,0,2009,10017072,Feb
2,0,2009,10014495,Feb
2,0,2009,10018352,Feb
2,0,2009,10020445,Feb
2,0,2009,10023275,Feb
2,0,2009,10008593,Feb
2,0,2009,10023471,Feb
2,0,2009,10024524,Feb
2,0,2009,10022167,Feb
2,0,2009,10027381,Feb
2,0,2009,10006093,Feb
2,0,2009,10004255,Feb
2,0,2009,10026581,Feb
2,0,2009,10025034,Feb
2,0,2009,10025284,Feb
2,0,2009,10023489,Feb
2,0,2009,10019678,Feb
2,0,2009,10026522,Feb
2,0,2009,10025287,Feb
2,0,2009,10020907,Feb
2,0,2009,10016564,Feb
2,0,2009,10020639,Feb
2,0,2009,10007591,Feb
2,0,2009,10025038,Feb
2,0,2009,10026038,Feb
2,0,2009,10025304,Feb
2,0,2009,10024010,Feb
2,0,2009,10018867,Feb
2,0,2009,10025248,Feb
2,0,2009,10019664,Feb
2,0,2009,10007123,Feb
2,0,2009,10011398,Feb
2,0,2009,10023513,Feb
2,0,2009,10025021,Feb
2,0,2009,10025299,Feb
2,0,2009,10000466,Feb
2,0,2009,10019388,Feb
2,0,2009,10020663,Feb
2,0,2009,10025778,Feb
2,0,2009,10013188,Feb
2,0,2009,10015275,Feb
2,0,2009,10020662,Feb
2,0,2009,10026336,Feb
2,0,2009,10021145,Feb
2,0,2009,10026861,Feb
2,0,2009,10017553,Feb
2,0,2009,10022678,Feb
2,0,2009,10025249,Feb
2,0,2009,10010935,Feb
2,0,2009,10007566,Feb
2,0,2009,10021179,Feb
2,0,2009,10008134,Feb
2,0,2009,10009633,Feb
2,0,2009,10025251,Feb
2,0,2009,10022750,Feb
2,0,2009,10022456,Feb
2,0,2009,10021222,Feb
2,0,2009,10013232,Feb
2,0,2009,10015011,Feb
2,0,2009,10025552,Feb
2,0,2009,10019909,Feb
2,0,2009,10022490,Feb
